bedrooms,bathrooms,floors,yr_built,price
2,1.0,1.0,1941,1750000.0
4,1.75,1.5,1944,5600000.0
4,2.25,1.0,1959,3250000.0
3,2.75,2.0,1905,11850000.0
3,2.5,2.0,1989,3999500.0
4,2.5,2.0,1991,7520000.0
4,3.5,2.0,2003,12000000.0
4,1.5,1.0,1952,4000000.0
3,2.0,1.0,1900,2400000.0
5,2.5,2.0,2003,6400000.0
3,2.5,2.0,1998,5644500.0
3,1.5,1.0,1948,3000000.0
3,2.5,2.0,2003,2860000.0
3,2.5,2.0,2004,5318000.0
4,2.25,1.0,1977,5020000.0
4,2.25,2.0,1968,9935000.0
3,1.0,1.0,1954,4500000.0
4,3.5,2.0,2008,9979500.0
3,1.0,1.5,1913,5260000.0
3,1.75,1.0,1952,3350000.0
2,1.0,1.0,1926,1872500.0
3,2.25,1.0,1948,7350000.0
3,1.0,1.0,1951,4250000.0
3,1.0,1.0,1945,1100000.0
3,2.0,1.0,1994,3050000.0
3,1.0,1.0,1962,2120000.0
5,4.25,1.0,1979,13800000.0
5,2.25,1.0,1963,2989500.0
3,1.75,1.0,1977,5250000.0
4,3.25,2.0,2004,7070000.0
3,2.75,2.0,1993,6950000.0
3,2.75,2.0,1993,7965000.0
4,2.5,1.0,1973,4200000.0
5,2.5,1.0,1955,6250000.0
3,1.75,1.0,1957,6200000.0
5,2.75,1.0,1953,14500000.0
5,2.5,2.0,1984,5499500.0
4,2.0,1.0,1943,2750000.0
3,2.5,1.0,1979,7050000.0
3,1.75,1.0,1976,1970000.0
3,1.75,1.0,1991,2650000.0
4,1.75,1.0,1951,2970000.0
3,1.75,1.0,1970,2075000.0
3,2.5,3.0,2014,4100000.0
3,2.0,1.0,1994,2680000.0
4,1.75,1.0,1967,3300000.0
3,1.0,1.0,1917,4175000.0
4,2.25,2.0,1979,7600000.0
3,2.5,3.0,1995,4990000.0
4,2.5,2.0,1987,6200000.0
3,2.5,2.0,1992,3150000.0
3,2.5,2.0,1994,6249500.0
3,2.25,1.0,1961,5250000.0
2,1.5,2.0,1982,3000000.0
4,2.75,1.0,1977,2999000.0
3,2.5,1.0,1966,2990000.0
4,2.75,1.0,1968,18800000.0
4,1.75,1.0,1958,2650000.0
2,1.75,1.5,1948,2800000.0
3,1.0,1.0,1978,1247400.0
3,2.75,1.0,1957,10850000.0
8,3.5,2.0,1959,19700000.0
4,1.0,1.5,1948,2190000.0
5,1.0,1.5,1926,5699500.0
2,2.0,1.0,1938,2125000.0
3,2.25,1.0,1960,6800000.0
4,1.5,2.0,1909,14570000.0
3,1.0,1.0,1971,3000000.0
3,2.5,2.0,2014,6299500.0
2,1.75,1.0,1969,3499000.0
4,2.5,2.0,2001,6900000.0
5,4.0,2.0,2014,14540000.0
3,2.5,2.0,1987,12880000.0
4,3.5,2.0,1996,6960000.0
3,2.25,2.0,1976,6500000.0
3,3.5,2.0,1998,6400000.0
5,2.5,1.0,1978,4999500.0
4,2.5,2.0,1997,4900000.0
5,2.5,2.0,2003,6850000.0
4,1.0,2.0,1942,3875000.0
2,1.5,2.0,2005,4017500.0
4,2.0,1.0,1977,2549500.0
4,2.25,2.0,1977,5000000.0
4,2.5,2.0,2003,8565000.0
3,1.0,1.0,1919,5520000.0
4,2.5,1.0,1978,5065000.0
3,2.25,2.0,1988,5000000.0
4,2.75,1.0,1968,2800000.0
3,1.75,1.0,1979,3080000.0
3,2.5,2.0,1989,6135000.0
3,1.75,1.0,1976,2550000.0
3,2.5,2.0,1977,5450000.0
4,2.5,1.0,1966,6200000.0
3,1.75,1.5,1949,4500000.0
4,1.75,1.0,1976,2790000.0
3,2.5,2.0,2009,6250000.0
3,1.75,1.0,1987,2749500.0
3,1.75,1.0,1952,4230000.0
2,1.0,1.0,1950,3500000.0
4,1.75,1.0,1968,3050000.0
3,1.75,1.0,1966,3680000.0
3,1.75,1.0,1984,2320000.0
4,3.0,2.0,2000,2500000.0
3,1.75,1.0,1966,2200000.0
3,2.0,1.0,1986,4350000.0
2,1.0,1.0,1922,3500000.0
5,2.5,1.5,1970,2063250.0
5,2.5,1.5,1970,3390000.0
4,2.5,1.0,1969,3990000.0
2,1.0,1.0,1950,5290000.0
4,2.5,2.0,1999,6400000.0
4,2.5,3.0,2004,7350000.0
5,2.5,1.0,1960,3780000.0
3,2.0,1.5,1905,7750000.0
3,4.25,2.5,1954,22500000.0
4,4.5,3.0,2014,13500000.0
4,2.5,1.0,1967,3800000.0
4,2.5,1.0,1967,6249000.0
3,2.5,2.0,2005,3797700.0
3,1.75,1.0,1976,3400000.0
4,2.75,2.0,2005,5155000.0
4,2.25,1.5,1908,6000000.0
1,1.0,1.0,1960,4000000.0
4,1.0,1.5,1947,3640000.0
4,2.5,2.0,1989,4400000.0
2,1.0,1.0,1954,2850000.0
3,1.0,1.5,1915,6690000.0
4,2.0,1.0,1962,4750000.0
2,1.0,1.0,1911,7470000.0
3,1.5,1.0,1981,3170000.0
2,1.0,1.0,1941,3900000.0
4,2.5,2.0,2012,10700000.0
4,2.75,1.0,1960,12050000.0
3,1.75,1.0,1908,5800000.0
4,2.5,1.0,1969,5180000.0
3,1.75,1.0,1969,1475000.0
4,2.25,1.0,1965,5550000.0
2,2.0,3.0,2008,4275000.0
3,2.5,1.5,1982,17350000.0
3,2.5,2.0,2002,2659500.0
2,1.0,1.0,1950,2475000.0
4,1.0,1.0,1943,2440000.0
3,2.5,2.0,1989,5785500.0
4,2.5,2.0,2005,4510000.0
2,1.75,2.0,2004,4890000.0
2,1.0,1.0,1915,1900000.0
3,3.0,1.0,1978,4750000.0
3,2.0,1.5,1905,4850000.0
3,2.75,2.0,1987,5300000.0
4,2.5,2.0,1994,3790000.0
5,2.5,2.0,1964,16290000.0
3,1.75,1.5,1926,7390000.0
3,1.0,1.0,1969,1899500.0
4,3.0,2.0,1999,6375000.0
3,3.0,1.0,1949,22250000.0
3,1.0,1.0,1963,2099500.0
3,1.0,1.0,1944,4600000.0
4,2.5,2.0,1998,5435000.0
4,2.75,2.0,2005,3760000.0
3,2.25,2.0,2005,4300000.0
4,2.5,1.0,1953,5150000.0
7,2.75,1.5,1915,5800000.0
5,3.5,2.0,1998,6000000.0
3,1.75,1.5,1919,4768000.0
3,1.5,2.0,1916,8150000.0
3,2.5,2.0,1998,4556000.0
3,1.0,1.0,1969,2700000.0
5,4.0,3.0,1974,12000000.0
2,1.5,1.5,1903,5250000.0
3,1.75,1.0,1979,2420000.0
4,2.5,1.0,1960,7150000.0
3,2.75,2.0,1999,4750000.0
4,3.0,2.0,1999,3700000.0
4,2.75,2.0,2005,7886000.0
2,1.0,1.0,1912,1600000.0
5,1.75,2.0,1930,8000000.0
4,3.0,2.0,1992,5200000.0
3,1.75,2.0,1985,7250000.0
4,1.0,1.5,1914,3350000.0
4,2.5,1.0,1993,9190000.0
3,2.75,2.0,1986,4250000.0
5,2.5,1.0,1983,4200000.0
4,3.0,2.0,1981,9050000.0
2,1.0,1.0,1940,4350000.0
3,2.5,2.0,2003,4380000.0
4,2.75,2.0,1994,7250000.0
4,1.75,2.0,1924,8400000.0
3,2.5,2.0,1978,4255000.0
3,2.5,1.0,1985,8535050.0
2,1.0,1.5,1983,3980000.0
3,2.5,2.0,2007,4185000.0
3,1.5,1.5,1929,8260000.0
4,2.5,2.0,1997,7420000.0
4,1.0,1.5,1924,1800000.0
4,1.75,2.0,1978,2860000.0
3,2.5,2.0,2003,4212000.0
3,3.0,1.0,1994,3900000.0
4,2.5,2.0,2002,7390000.0
4,3.0,2.0,1968,4999000.0
3,2.25,1.0,1950,6700000.0
3,2.25,1.5,1910,8425000.0
2,2.25,2.0,1978,4925000.0
3,2.5,3.0,1996,8365000.0
2,1.0,2.0,1945,3340000.0
3,1.0,1.0,1977,1799000.0
3,2.0,1.0,1940,5630000.0
3,2.5,2.0,2003,3100000.0
4,2.25,1.0,1965,3350000.0
4,2.25,1.0,1965,4999500.0
2,1.0,1.5,1927,6585000.0
2,1.5,3.0,1999,2970000.0
6,1.75,2.0,1917,7250000.0
3,2.25,1.0,1983,7800000.0
3,1.0,1.0,1947,2525000.0
3,2.5,2.0,2005,3300000.0
3,2.5,1.0,1990,5250000.0
2,1.75,1.0,1982,3650000.0
4,3.0,2.0,1930,5000000.0
3,1.0,1.0,1969,1799500.0
3,2.0,1.0,2007,4400000.0
1,0.75,1.0,1948,1450000.0
4,3.0,2.0,2005,3310000.0
3,2.25,2.0,1905,7800000.0
3,1.75,1.0,1965,8550000.0
3,2.25,1.0,1986,2250000.0
3,1.0,1.0,1966,1990000.0
3,1.75,1.5,1979,5500000.0
4,4.25,2.5,1909,14250000.0
3,2.0,1.5,1929,8050000.0
3,1.5,1.0,1983,2610000.0
3,1.0,1.0,1968,3470000.0
3,2.25,1.0,1979,3900000.0
4,2.5,2.0,2000,4360000.0
5,3.25,1.0,1977,18027500.0
3,2.5,3.0,2004,5570000.0
3,1.0,1.0,1959,1350000.0
3,2.5,2.0,1993,4250000.0
3,2.25,1.0,1964,6487520.0
4,3.0,1.0,1972,13880000.0
4,2.75,1.0,1977,6301000.0
4,2.5,2.0,1999,7390000.0
3,1.5,2.0,1986,2690000.0
3,1.0,1.0,1942,2500000.0
5,2.75,2.0,2007,4750000.0
1,1.0,1.0,1916,2900000.0
3,1.0,1.5,1953,2190000.0
2,1.0,1.0,1918,4160000.0
2,1.0,1.0,1949,1790000.0
4,2.75,1.0,1988,3020000.0
4,2.0,2.0,1961,5650000.0
3,1.0,1.0,1962,2817000.0
2,1.0,1.0,1902,4800000.0
4,2.5,2.0,1988,7750000.0
3,1.75,1.0,1947,3750000.0
3,1.5,2.0,1979,3450000.0
3,3.0,1.0,1977,3000000.0
4,2.5,2.0,2002,3649500.0
3,3.25,1.0,1956,4100000.0
3,1.75,1.0,1978,2310000.0
3,2.0,1.0,1987,4450000.0
2,2.5,2.0,1975,5300000.0
3,2.5,2.0,2008,3535000.0
3,1.5,1.0,1960,2099500.0
3,1.75,1.0,1950,6500000.0
2,1.0,1.0,1948,3250000.0
3,2.25,1.0,1978,2570000.0
4,2.5,2.0,2002,3370000.0
3,2.5,2.0,2005,5410000.0
3,2.5,2.0,1984,5775000.0
3,2.5,1.0,1978,5600000.0
5,3.0,1.5,1927,9797000.0
5,3.0,1.0,1960,7500000.0
2,1.0,1.0,1923,4075000.0
4,1.75,1.0,1951,5300000.0
4,1.75,1.0,1977,2350000.0
4,2.5,1.5,1928,7150000.0
5,3.0,1.0,1957,7950000.0
4,2.5,1.0,1968,4650000.0
3,2.5,2.0,1990,2876000.0
6,3.0,2.0,1982,6300000.0
3,2.25,1.0,1986,4450000.0
4,2.25,1.0,1978,4900000.0
3,1.75,1.0,1954,5650000.0
3,2.5,2.0,2008,3300000.0
4,2.75,1.0,1961,4630000.0
5,4.0,2.0,1969,18700000.0
3,1.0,1.5,1912,2195000.0
3,1.75,1.0,1959,6222000.0
2,3.25,3.0,2000,4748000.0
4,2.5,1.0,1965,4650000.0
3,1.75,1.0,1966,3899500.0
4,2.5,2.0,1984,6500000.0
3,2.0,1.0,2003,3950000.0
4,2.5,2.0,2001,3045000.0
3,1.0,1.0,1949,3070000.0
3,2.5,1.0,1938,4850000.0
5,3.0,1.0,1960,15620000.0
5,4.25,2.0,1955,6505000.0
4,2.5,2.0,1986,9600000.0
3,2.5,2.0,1997,7100000.0
3,2.5,1.5,1912,5400000.0
4,1.75,1.0,1951,6010000.0
5,1.75,1.0,1965,4638280.0
4,1.0,1.5,1944,2930000.0
3,2.5,2.0,2002,5975000.0
2,1.0,1.0,1932,2400000.0
3,1.75,1.0,1968,2840000.0
4,1.75,1.0,1966,4400000.0
3,1.75,1.0,1948,3400000.0
3,1.75,1.0,1948,3630000.0
2,1.0,1.0,1910,2700000.0
4,2.5,2.0,1997,3650000.0
3,2.0,1.0,1986,4280000.0
3,1.75,1.0,1988,6000000.0
3,2.5,1.0,1960,4050000.0
4,2.5,1.0,1981,3399000.0
3,1.0,1.0,1956,2750000.0
2,1.0,1.0,1941,3616000.0
6,2.0,2.5,1955,3250000.0
3,2.0,1.5,1931,10500000.0
4,3.0,1.0,1957,9597500.0
3,1.0,1.0,1962,2100000.0
3,2.0,1.5,1998,2580000.0
3,1.5,1.0,1962,4680000.0
4,3.5,2.0,1905,7100000.0
3,1.0,1.0,1941,2680000.0
2,1.0,1.0,1930,1150000.0
3,2.5,2.0,1998,5000000.0
3,2.5,1.0,1996,4310000.0
3,2.0,1.0,1995,2415000.0
3,1.0,1.0,1963,3000000.0
4,2.5,2.0,1987,9820000.0
3,2.5,2.0,1988,2485000.0
4,2.5,2.0,1998,6650000.0
3,3.0,2.0,2001,12150000.0
2,1.0,1.0,1918,3800000.0
3,2.0,1.0,1940,2200000.0
4,2.0,1.5,1910,6315000.0
3,2.0,1.0,1972,3861000.0
4,4.5,2.0,1929,10500000.0
2,1.75,1.5,1903,6500000.0
4,1.75,1.0,1959,5450000.0
4,2.5,2.0,1984,8700000.0
3,1.75,1.0,1973,3800000.0
2,1.0,1.0,1957,2650000.0
2,1.0,1.5,1909,6455000.0
3,2.0,2.0,1911,5700000.0
4,2.5,1.0,1995,12000000.0
2,1.0,1.5,1927,6050000.0
3,1.0,1.0,1962,1995000.0
2,1.0,1.0,1941,4450000.0
4,1.75,1.0,1917,4950000.0
4,1.75,2.0,1937,5940000.0
3,1.75,1.0,1943,4650000.0
2,1.0,1.0,1915,1600000.0
4,2.5,2.0,1998,3400000.0
4,2.0,1.0,1990,8700000.0
3,1.5,1.0,1940,2490000.0
4,2.25,2.0,1994,5000000.0
3,1.5,2.0,1981,2200000.0
5,1.75,1.0,1965,3685000.0
4,2.25,1.0,1977,4399500.0
3,1.75,1.0,1970,1799000.0
4,2.5,2.0,2003,4900000.0
4,1.75,1.0,1955,4250000.0
4,2.5,2.0,1991,5333000.0
4,2.0,2.0,1924,4475000.0
5,2.75,2.0,1980,7680000.0
3,1.75,1.5,1935,2850000.0
3,1.75,1.0,1979,3369000.0
4,1.5,2.0,1967,4150000.0
3,2.25,2.0,1994,5000000.0
4,2.5,2.0,2003,3370000.0
4,2.5,2.0,2002,4199500.0
4,2.75,2.0,1946,2900000.0
2,1.75,1.0,1948,3499500.0
3,1.5,1.0,1960,3300000.0
4,2.25,1.0,1981,9650000.0
3,2.5,2.0,1986,5150000.0
4,2.5,2.0,1996,6650000.0
3,1.75,1.5,1985,2650000.0
3,2.0,1.0,2004,5454000.0
4,3.0,2.0,2004,3500000.0
2,1.5,2.0,2001,2600000.0
3,3.25,2.0,1991,25100000.0
3,2.0,1.5,2000,3550000.0
3,3.0,1.5,1929,8790000.0
4,3.5,2.0,2006,8330000.0
2,1.0,1.0,1943,2615900.0
3,3.0,2.0,1909,5125000.0
2,1.75,1.0,1946,6000000.0
5,3.0,1.0,1995,4175000.0
5,3.0,2.0,1964,9700000.0
3,2.25,2.0,1992,3160000.0
4,3.0,1.0,1989,3975000.0
3,2.5,1.0,1952,13500000.0
4,2.5,2.0,1997,8400000.0
2,1.0,1.0,1954,2700000.0
4,2.5,2.0,2003,3129000.0
2,1.0,1.5,1945,3250000.0
3,1.75,1.0,1952,6800000.0
4,2.5,2.0,1994,7630000.0
1,1.0,1.5,1950,3750000.0
3,2.5,2.0,2004,4750000.0
2,2.5,2.0,2003,2190000.0
3,2.25,1.0,1977,4150000.0
2,1.0,1.0,1943,900000.0
2,1.0,1.0,1943,2200000.0
3,2.0,1.0,1959,6160000.0
2,1.0,1.0,1968,2695000.0
2,1.0,1.0,1917,3953500.0
4,3.0,1.0,1943,7700000.0
4,2.5,2.0,2000,8400000.0
2,1.0,1.0,1950,4289500.0
4,3.75,2.0,2005,8000000.0
4,1.0,1.5,1947,4010000.0
4,2.0,1.0,1955,3036970.0
3,1.0,1.0,1956,3550000.0
2,1.0,1.0,1960,3500000.0
4,2.5,2.0,1992,7549990.0
3,1.75,2.0,1988,9822180.0
3,2.0,1.0,1992,4065000.0
4,3.25,2.0,1993,16500000.0
2,1.75,1.0,1925,5650000.0
2,1.0,1.0,1920,1600000.0
3,1.0,1.0,1954,2200000.0
5,4.25,2.0,2004,12840000.0
5,2.75,2.0,1927,9700000.0
3,1.0,1.0,1950,1150000.0
3,1.0,1.0,1950,1240000.0
3,1.0,1.0,1950,1570000.0
3,1.0,1.0,1969,1830000.0
4,2.5,2.0,2000,5270000.0
4,2.0,2.0,1978,4071930.0
4,2.75,2.0,2004,9700000.0
4,2.5,2.0,1921,5350000.0
3,2.0,1.0,1910,2450000.0
3,1.75,1.0,1993,3370000.0
3,2.0,1.0,1950,6300000.0
3,1.75,1.0,1983,3200000.0
3,1.0,1.5,1942,2285000.0
3,2.5,2.0,1990,2930000.0
3,1.0,1.0,1958,4470000.0
3,1.75,1.0,1988,2265000.0
3,2.25,1.0,1976,4360000.0
3,2.5,2.0,2005,4510000.0
3,1.0,2.0,1986,3150000.0
2,1.0,1.0,1951,4500000.0
3,1.5,1.0,1955,6350000.0
2,1.0,1.0,1951,2925000.0
3,2.5,2.0,2004,3299000.0
2,1.5,1.5,1926,5310000.0
3,1.75,1.0,1967,7250000.0
3,2.5,1.0,1955,3553000.0
3,2.5,2.0,1996,2800000.0
4,2.75,2.0,1995,10950000.0
4,2.0,2.0,1951,6050040.0
2,1.0,1.0,1949,2600000.0
4,2.5,2.0,1925,7480000.0
2,2.0,1.0,1941,7760000.0
4,1.0,1.5,1924,4250000.0
4,1.0,1.5,1928,2300000.0
3,1.75,1.0,1958,4180000.0
4,2.5,2.0,2001,4400000.0
5,2.75,2.0,2011,8584500.0
3,2.0,1.0,1969,3900000.0
4,3.0,2.0,1969,9570000.0
3,1.0,1.0,1950,5070000.0
2,1.0,1.5,1928,5750000.0
3,1.75,1.5,1925,7000000.0
2,1.5,2.0,1990,2399500.0
3,1.0,1.0,1978,2530000.0
4,1.0,1.5,1907,5400000.0
3,4.0,3.0,2008,15500000.0
4,2.5,2.0,2000,8050000.0
4,3.25,1.5,1911,9200000.0
3,2.5,2.0,1988,4966000.0
3,2.25,1.0,1983,2460000.0
5,3.0,1.0,1963,3500000.0
3,2.0,1.5,1931,5850000.0
3,1.75,1.0,1966,4500000.0
3,2.5,2.0,1992,7460000.0
3,2.5,2.0,2004,5985550.0
3,2.5,1.0,1976,8200000.0
3,2.25,1.0,1998,2665000.0
2,1.0,1.0,1947,3700000.0
3,2.75,2.5,1901,6250000.0
4,2.0,1.0,1979,2435000.0
2,1.0,1.0,1945,3400000.0
5,3.0,1.0,2014,5599500.0
3,2.75,1.0,1980,3150000.0
3,2.5,2.0,2003,7530000.0
3,3.0,2.0,1907,8000000.0
3,2.25,1.5,1934,5500000.0
3,2.0,1.0,1953,4650000.0
3,2.25,2.0,2003,4650000.0
4,2.25,2.0,1976,7100000.0
3,2.5,2.0,1988,5050000.0
3,1.75,2.0,1964,6900000.0
2,2.0,1.0,1980,2175000.0
2,1.0,1.0,1909,5000000.0
2,2.0,1.0,1921,3250000.0
4,2.25,2.0,1984,5000000.0
3,3.25,2.0,1991,7215000.0
3,1.5,1.5,1932,9240000.0
6,4.5,1.0,1969,20050000.0
2,1.5,2.0,2009,3450000.0
4,3.5,2.0,1999,8250000.0
3,2.0,1.0,1980,5600000.0
3,2.0,1.0,1987,5990000.0
3,1.5,1.0,1941,2110000.0
4,2.25,1.0,1974,4250000.0
4,2.75,1.0,1976,7500000.0
3,2.5,2.0,2003,4790000.0
4,2.5,2.0,1992,6125000.0
5,1.75,2.0,1963,6050000.0
4,2.5,2.0,2001,13640000.0
3,2.5,1.0,2007,3899000.0
4,2.5,2.0,2006,7100000.0
3,2.5,2.0,1992,2950000.0
3,2.25,2.0,1992,2752500.0
4,2.5,2.0,1994,2500000.0
3,2.0,1.0,1951,7090000.0
4,1.75,1.5,1928,3995000.0
3,2.5,2.0,1992,2250000.0
3,2.5,2.0,2001,5000000.0
3,3.0,2.0,1997,3649000.0
3,1.5,1.0,1976,3560000.0
3,1.5,1.5,1978,6167500.0
3,2.75,2.0,1984,7550000.0
2,1.0,1.0,1950,3275000.0
3,2.25,2.0,1984,6050000.0
4,1.5,1.0,1968,1799500.0
5,2.75,2.0,2000,6330000.0
4,2.0,1.0,1942,3499500.0
3,2.75,1.0,1959,10800000.0
3,2.5,2.0,2002,4250000.0
3,2.75,2.0,1979,9900000.0
3,1.0,2.0,1950,4100000.0
3,2.25,2.0,1975,5900000.0
3,1.75,1.0,1979,2420000.0
3,2.0,1.0,1931,7750000.0
4,1.5,1.0,1954,6800000.0
3,2.5,2.0,2002,2170000.0
3,2.5,2.0,1999,3950000.0
3,2.25,1.0,1984,5725000.0
5,3.0,1.0,1987,5599000.0
3,2.0,1.5,1930,8450000.0
3,2.0,1.0,1993,2410000.0
3,2.25,2.0,1913,13250000.0
3,1.75,1.5,1919,4750000.0
2,1.5,2.0,1940,5750000.0
4,2.75,1.0,1959,4550000.0
3,2.5,1.0,2000,8390000.0
4,1.5,1.0,1955,4750000.0
2,1.0,1.0,1923,6000000.0
2,1.0,1.0,1937,5150000.0
3,2.25,1.0,1977,4250000.0
4,2.0,1.5,1907,5650000.0
2,2.0,1.0,1924,4980000.0
4,3.0,2.0,1919,7390000.0
2,1.75,1.0,1947,3550000.0
3,1.75,1.0,1979,2630000.0
4,1.75,1.5,1948,3750000.0
3,1.75,1.0,1964,3220000.0
2,1.0,1.0,1941,3250000.0
2,1.0,1.0,1943,2900000.0
4,2.5,2.0,2001,8099500.0
3,3.25,2.0,1984,9695000.0
4,2.5,2.0,1989,6650000.0
5,3.5,2.0,2006,6350000.0
3,2.25,2.0,1987,2724500.0
4,1.75,1.0,1967,4270000.0
3,1.0,1.0,1958,2615000.0
4,2.25,1.0,1976,4888000.0
2,1.0,1.0,1918,3400000.0
4,3.0,2.0,2003,3989500.0
3,1.0,1.0,1969,2170000.0
4,2.5,1.0,1978,7990000.0
4,1.0,1.0,1969,1600000.0
3,1.0,1.0,1968,4470000.0
3,1.75,1.0,1957,7650000.0
4,3.5,2.0,1989,13200000.0
4,2.5,2.0,2004,4450000.0
3,1.0,1.0,1953,3100000.0
2,1.75,1.0,1952,3800000.0
4,1.0,1.0,1957,3250000.0
4,2.75,1.0,1975,3450000.0
3,1.0,1.5,1929,3000000.0
4,1.75,1.0,1978,5300000.0
4,1.75,1.0,1978,5835000.0
2,1.0,1.0,1954,4100000.0
2,1.5,1.0,1937,5350000.0
4,3.25,1.5,1915,20500000.0
4,2.5,2.0,1999,3450000.0
5,1.0,1.5,1954,5390000.0
4,2.5,1.0,1973,5900000.0
2,1.75,1.0,1974,1870000.0
3,2.0,1.0,1969,2700000.0
2,1.0,1.0,1939,5460000.0
3,1.75,2.0,2008,5200000.0
5,2.0,1.5,1925,5150000.0
3,2.5,1.5,1939,9900000.0
2,1.0,1.0,1937,3820000.0
3,1.75,1.0,1956,12100000.0
4,3.5,2.0,2008,9000000.0
3,2.75,1.5,1910,6750000.0
2,1.0,1.0,1909,4600000.0
2,1.0,1.0,1952,2340000.0
3,1.0,1.0,1974,3990000.0
3,1.5,1.0,1959,2535000.0
3,1.5,1.0,1952,4750000.0
5,3.5,2.0,2004,7400000.0
3,2.5,2.0,2000,7990000.0
4,2.5,2.0,2003,3900000.0
2,1.5,1.0,1947,4210000.0
3,2.5,2.0,1987,2965000.0
4,2.0,1.5,1926,8950000.0
4,2.5,2.0,2003,3860000.0
3,1.0,1.0,1955,4240000.0
3,1.0,1.5,1926,7490000.0
3,1.0,1.5,1937,5230000.0
4,2.5,2.0,1998,3890000.0
4,1.5,1.0,1946,2700000.0
3,1.0,1.0,1943,2750000.0
4,2.5,1.0,1979,2875000.0
2,2.5,2.5,1993,3450000.0
2,1.0,1.0,1910,4270000.0
4,1.75,1.0,1955,5084500.0
3,2.0,1.5,1912,7050000.0
1,1.5,1.5,1977,5500000.0
3,1.5,1.0,1955,3800000.0
3,2.5,2.0,2001,5399000.0
2,1.0,1.0,1943,3300000.0
2,1.0,1.0,1947,4550000.0
4,4.0,2.0,1992,5100000.0
3,2.0,1.0,1970,3150000.0
3,1.0,1.0,1967,2060000.0
4,3.0,1.0,1968,5925000.0
3,2.5,2.0,1981,7440000.0
3,2.5,2.0,1989,3345000.0
4,2.0,1.5,1923,8860000.0
4,2.5,1.0,1973,6000000.0
3,2.0,1.0,1999,8500000.0
3,1.75,1.0,1938,5500000.0
2,1.0,1.0,1911,1849000.0
3,1.5,1.0,1955,2450000.0
2,1.0,1.0,1946,3700000.0
4,2.5,1.0,1978,4800000.0
3,1.75,2.0,1906,5790000.0
3,1.5,1.0,1964,3392750.0
3,2.75,1.0,1955,4250000.0
3,1.75,1.0,1959,1700000.0
4,2.5,2.0,1995,9500000.0
4,2.5,1.0,1977,6230000.0
3,2.5,3.0,2005,4770000.0
3,1.0,1.0,1967,3300000.0
3,2.25,2.0,1914,6000000.0
3,2.0,1.0,1924,5700000.0
4,2.5,2.0,2004,5150000.0
4,2.25,1.0,1952,8050000.0
4,2.5,2.0,1997,5550000.0
3,2.25,2.0,1985,2450000.0
4,2.5,1.0,1978,6381500.0
4,4.5,2.0,2003,16500000.0
4,2.5,1.0,1968,2699500.0
3,1.5,1.0,1969,1950000.0
2,1.0,1.0,1944,1591000.0
3,1.0,1.0,1942,5500000.0
2,1.0,1.0,1950,2990000.0
4,3.5,2.0,2014,13750000.0
2,1.0,1.0,1951,2495000.0
4,1.0,1.5,1918,7000000.0
4,1.0,1.5,1900,2750000.0
3,2.25,1.0,1962,5650000.0
4,1.75,1.0,1956,4250000.0
4,1.75,1.0,1946,6200470.0
3,2.25,1.0,1977,4800000.0
3,2.25,1.0,1977,5150000.0
4,2.5,2.0,1999,4200000.0
5,3.25,1.0,1957,6100000.0
4,1.5,1.0,1950,8490000.0
3,1.75,2.0,1949,7180000.0
3,2.25,1.0,1974,2950000.0
5,1.75,1.0,1940,8710000.0
3,3.75,1.0,1943,4300000.0
4,2.5,1.0,1961,4400000.0
2,1.0,1.0,1942,4050000.0
3,2.0,1.0,1994,3400000.0
4,2.5,2.0,2006,6750000.0
3,1.0,1.0,1943,4800000.0
5,2.0,1.0,1961,3625000.0
3,2.5,2.0,1987,7528880.0
4,1.75,1.0,1949,2550000.0
1,1.75,1.0,1968,2837000.0
4,2.5,2.0,2001,3350000.0
3,1.75,1.0,1958,2850000.0
4,2.25,1.5,1964,2780000.0
5,2.5,1.5,1973,7310000.0
3,1.5,1.0,1985,3350000.0
3,1.75,1.0,1980,3342000.0
6,1.0,1.5,1921,6420000.0
4,1.75,1.5,1925,5400000.0
3,2.5,1.0,1960,2990000.0
3,1.75,1.0,1940,5600000.0
5,2.75,1.5,1913,8520000.0
2,1.0,1.0,1941,3060000.0
3,1.75,1.0,1981,4400000.0
4,1.0,1.0,1966,5170000.0
2,1.0,1.0,1940,3790000.0
2,1.0,1.0,1919,3600000.0
4,1.5,1.5,1926,6450000.0
2,1.0,1.0,1942,2170000.0
2,1.0,1.0,1941,2550000.0
3,2.5,2.0,1987,6250000.0
3,1.75,1.0,1960,6800000.0
3,1.75,1.0,1957,4400000.0
5,2.25,2.0,1978,6150000.0
3,1.0,2.0,1942,2390000.0
3,2.5,1.0,1985,4625000.0
4,2.0,1.5,1927,6194000.0
6,2.75,2.0,1954,9750000.0
2,1.0,1.0,1943,3300000.0
4,3.25,2.0,1988,9850000.0
2,1.0,1.0,1946,4300000.0
4,5.25,2.0,2001,24580000.0
3,2.0,2.0,1946,7780000.0
3,2.0,1.0,1990,2190000.0
4,2.5,1.5,1928,15950000.0
4,2.25,1.0,1966,7150000.0
4,2.5,2.0,1964,9500000.0
2,1.0,1.0,1951,4250000.0
3,1.0,1.0,1962,2390000.0
1,1.0,1.5,1944,3100000.0
2,1.0,1.0,1927,4000000.0
